id,slot,job,ja,en,description,wiki_id
23651,256,512,ＴＯゲートル+3,Tot. Gaiters +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36245.html' target='_blank'>ＴＯゲートル+3</a><br>防92 HP+29 STR+22 DEX+34 VIT+22<br>AGI+47 MND+22 CHR+40<br>命中+46 回避+92 魔回避+89 魔防+6 ヘイスト+4%<br>いたわる+36<br>ペット:命中+30 攻+30<br>コンビネーション:命中+ 飛命+ 魔命+<br>獣"", ""en""=>""<a href='http://wiki.ffo.jp/html/36245.html' target='_blank'>Tot. Gaiters +3</a><br>DEF:92 HP+29 STR+22<br>DEX+34 VIT+22 AGI+47<br>MND+22 CHR+40 Accuracy+46<br>Evasion+92 Magic Evasion+89<br>\""Magic Def. Bonus\""+6<br>Haste+4% \""Reward\""+36<br>Pet: Accuracy+30 Attack+30<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>BST"", ""raw""=>""防92 HP+29 STR+22 DEX+34 VIT+22\nAGI+47 MND+22 CHR+40\n命中+46 回避+92 魔回避+89 魔防+6 ヘイスト+4%\nいたわる+36\nペット:命中+30 攻+30\nコンビネーション:命中+ 飛命+ 魔命+""}",36245
23652,256,1024,ＢＲスリッパー+3,Brioso Slippers +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36257.html' target='_blank'>ＢＲスリッパー+3</a><br>防85 HP+74 MP+54 STR+17 DEX+21<br>VIT+17 AGI+43 INT+27 MND+27 CHR+48<br>魔命+46 回避+78 魔回避+127 魔防+6<br>管楽器スキル+14 ヘイスト+3%<br>歌の効果時間+15%<br>コンビネーション:命中+ 飛命+ 魔命+<br>詩"", ""en""=>""<a href='http://wiki.ffo.jp/html/36257.html' target='_blank'>Brioso Slippers +3</a><br>DEF:85 HP+74 MP+54 STR+17<br>DEX+21 VIT+17 AGI+43<br>INT+27 MND+27 CHR+48<br>Magic Accuracy+46<br>Evasion+78 Magic Evasion+127<br>\""Magic Def. Bonus\""+6<br>Wind instrument skill +14<br>Haste+3% Song effect duration +15%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>BRD"", ""raw""=>""防85 HP+74 MP+54 STR+17 DEX+21\nVIT+17 AGI+43 INT+27 MND+27 CHR+48\n魔命+46 回避+78 魔回避+127 魔防+6\n管楽器スキル+14 ヘイスト+3%\n歌の効果時間+15%\nコンビネーション:命中+ 飛命+ 魔命+""}",36257
23653,256,2048,ＯＲソックス+3,Orion Socks +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36278.html' target='_blank'>ＯＲソックス+3</a><br>防89 HP+29 STR+22 DEX+34 VIT+20<br>AGI+49 MND+22 CHR+40<br>飛命+54 飛攻+36 回避+92 魔回避+89 魔防+6<br>ヘイスト+4% 敵対心-6 スカベンジ+11 移動速度+18%<br>コンビネーション:命中+ 飛命+ 魔命+<br>狩"", ""en""=>""<a href='http://wiki.ffo.jp/html/36278.html' target='_blank'>Orion Socks +3</a><br>DEF:89 HP+29 STR+22 DEX+34<br>VIT+20 AGI+49 MND+22 CHR+40<br>Ranged Accuracy+54<br>Ranged Attack+36<br>Evasion+92 Magic Evasion+89<br>\""Magic Def. Bonus\""+6<br>Haste+4% Enmity-6<br>\""Scavenge\""+11<br>Movement speed +18%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>RNG"", ""raw""=>""防89 HP+29 STR+22 DEX+34 VIT+20\nAGI+49 MND+22 CHR+40\n飛命+54 飛攻+36 回避+92 魔回避+89 魔防+6\nヘイスト+4% 敵対心-6 スカベンジ+11 移動速度+18%\nコンビネーション:命中+ 飛命+ 魔命+""}",36278
23654,256,4096,極脇戸筒脛当,Wakido Sune. +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36288.html' target='_blank'>極脇戸筒脛当</a><br>防105 HP+32 STR+25 DEX+28 VIT+25<br>AGI+42 MND+20 CHR+37<br>命中+56 攻+38 飛命+40 飛攻+38 回避+72 魔回避+95<br>魔防+3 ヘイスト+3% 残心+5 八双+2<br>コンビネーション:命中+ 飛命+ 魔命+<br>侍"", ""en""=>""<a href='http://wiki.ffo.jp/html/36288.html' target='_blank'>Wakido Sune. +3</a><br>DEF:105 HP+32 STR+25 DEX+28<br>VIT+25 AGI+42 MND+20 CHR+37<br>Accuracy+56 Attack+38<br>Ranged Accuracy+40<br>Ranged Attack+38<br>Evasion+72 Magic Evasion+95<br>\""Magic Def. Bonus\""+3<br>Haste+3% \""Zanshin\""+5<br>\""Hasso\""+2<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>SAM"", ""raw""=>""防105 HP+32 STR+25 DEX+28 VIT+25\nAGI+42 MND+20 CHR+37\n命中+56 攻+38 飛命+40 飛攻+38 回避+72 魔回避+95\n魔防+3 ヘイスト+3% 残心+5 八双+2\nコンビネーション:命中+ 飛命+ 魔命+""}",36288
23655,256,8192,極蜂屋脚絆,Hachiya Kyahan +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36298.html' target='_blank'>極蜂屋脚絆</a><br>防92 HP+29 STR+24 DEX+25 VIT+21<br>AGI+44 INT+20 MND+22 CHR+39<br>魔命+52 魔攻+23 回避+99 魔回避+84 魔防+4<br>ヘイスト+4% マジックバーストダメージ+10<br>夕方～早朝:移動速度+25%<br>コンビネーション:命中+ 飛命+ 魔命+<br>忍"", ""en""=>""<a href='http://wiki.ffo.jp/html/36298.html' target='_blank'>Hachiya Kyahan +3</a><br>DEF:92 HP+29 STR+24<br>DEX+25 VIT+21 AGI+44<br>INT+20 MND+22 CHR+39<br>Magic Accuracy+52<br>Evasion+99 Magic Evasion+84<br>\""Magic Atk. Bonus\""+23<br>\""Magic Def. Bonus\""+4<br>Haste+4% Magic burst damage +10<br>Dusk to dawn: Movement speed +25%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>NIN"", ""raw""=>""防92 HP+29 STR+24 DEX+25 VIT+21\nAGI+44 INT+20 MND+22 CHR+39\n魔命+52 魔攻+23 回避+99 魔回避+84 魔防+4\nヘイスト+4% マジックバーストダメージ+10\n夕方～早朝:移動速度+25%\nコンビネーション:命中+ 飛命+ 魔命+""}",36298
23656,256,16384,ＶＳグリーヴ+3,Vishap Greaves +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36308.html' target='_blank'>ＶＳグリーヴ+3</a><br>防99 HP+47 STR+30 DEX+27 VIT+25<br>AGI+42 MND+20 CHR+36<br>命中+46 攻+30 回避+82 魔回避+95 魔防+3<br>ヘイスト+3% 全ジャンプ命中+30<br>全ジャンプ攻撃力+26%<br>コンビネーション:命中+ 飛命+ 魔命+<br>竜"", ""en""=>""<a href='http://wiki.ffo.jp/html/36308.html' target='_blank'>Vishap Greaves +3</a><br>DEF:99 HP+47 STR+30 DEX+27<br>VIT+25 AGI+42 MND+20 CHR+36<br>Accuracy+46 Attack+30<br>Evasion+82 Magic Evasion+95<br>\""Magic Def. Bonus\""+3<br>Haste+3%<br>All Jumps: Accuracy+30 All Jumps: Attack+26%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>DRG"", ""raw""=>""防99 HP+47 STR+30 DEX+27 VIT+25\nAGI+42 MND+20 CHR+36\n命中+46 攻+30 回避+82 魔回避+95 魔防+3\nヘイスト+3% 全ジャンプ命中+30\n全ジャンプ攻撃力+26%\nコンビネーション:命中+ 飛命+ 魔命+""}",36308
23657,256,32768,ＣＮピガッシュ+3,Convo. Pigaches +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36318.html' target='_blank'>ＣＮピガッシュ+3</a><br>防82 HP+23 MP+71 STR+20 DEX+21<br>VIT+20 AGI+42 INT+27 MND+29 CHR+44<br>命中+46 回避+75 魔回避+127 魔防+6 ヘイスト+3%<br>召喚獣維持費-6<br>召喚獣:命中+40 魔命+40 回避+40<br>契約の履行ダメージ+10<br>コンビネーション(召喚獣のみ):命中+ 飛命+ 魔命+<br>召"", ""en""=>""<a href='http://wiki.ffo.jp/html/36318.html' target='_blank'>Convo. Pigaches +3</a><br>DEF:82 HP+23 MP+71 STR+20<br>DEX+21 VIT+20 AGI+42 INT+27<br>MND+29 CHR+44 Accuracy+46<br>Evasion+75 Magic Evasion+127<br>\""Magic Def. Bonus\""+6<br>Haste+3%<br>Avatar perpetuation cost -6<br>Avatar: Accuracy+40<br>Magic Accuracy+40<br>Evasion+40 \""Blood Pact\"" damage +10<br>Set (Avatar): Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>SMN"", ""raw""=>""防82 HP+23 MP+71 STR+20 DEX+21\nVIT+20 AGI+42 INT+27 MND+29 CHR+44\n命中+46 回避+75 魔回避+127 魔防+6 ヘイスト+3%\n召喚獣維持費-6\n召喚獣:命中+40 魔命+40 回避+40\n契約の履行ダメージ+10\nコンビネーション(召喚獣のみ):命中+ 飛命+ 魔命+""}",36318
23658,256,65536,ＡＳチャルク+3,Assim. Charuqs +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36338.html' target='_blank'>ＡＳチャルク+3</a><br>防92 HP+59 MP+40 STR+22 DEX+34<br>VIT+22 AGI+47 MND+22 CHR+40<br>命中+55 攻+38 回避+92 魔回避+89 魔防+6<br>ヘイスト+4% 連携ボーナス+10 ブルーチェーン+24<br>コンビネーション:命中+ 飛命+ 魔命+<br>青"", ""en""=>""<a href='http://wiki.ffo.jp/html/36338.html' target='_blank'>Assim. Charuqs +3</a><br>DEF:92 HP+59 MP+40<br>STR+22 DEX+34 VIT+22<br>AGI+47 MND+22 CHR+40<br>Accuracy+55 Attack+38<br>Evasion+92 Magic Evasion+89<br>\""Magic Def. Bonus\""+6<br>Haste+4% \""Skillchain Bonus\""+10<br>\""Chain Affinity\""+24<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>BLU"", ""raw""=>""防92 HP+59 MP+40 STR+22 DEX+34\nVIT+22 AGI+47 MND+22 CHR+40\n命中+55 攻+38 回避+92 魔回避+89 魔防+6\nヘイスト+4% 連携ボーナス+10 ブルーチェーン+24\nコンビネーション:命中+ 飛命+ 魔命+""}",36338
23659,256,131072,ＬＫブーツ+3,Laksa. Boots +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36328.html' target='_blank'>ＬＫブーツ+3</a><br>防90 HP+74 STR+22 DEX+34 VIT+20<br>AGI+49 MND+22 CHR+40<br>飛命+33 魔命+52 回避+92 魔回避+89 魔防+6<br>ヘイスト+4% クイックドロー+20<br>コンビネーション:命中+ 飛命+ 魔命+<br>コ"", ""en""=>""<a href='http://wiki.ffo.jp/html/36328.html' target='_blank'>Laksa. Boots +3</a><br>DEF:90 HP+74 STR+22 DEX+34<br>VIT+20 AGI+49 MND+22 CHR+40<br>Ranged Accuracy+33<br>Magic Accuracy+52<br>Evasion+92 Magic Evasion+89<br>\""Magic Def. Bonus\""+6<br>Haste+4% \""Quick Draw\""+20<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>COR"", ""raw""=>""防90 HP+74 STR+22 DEX+34 VIT+20\nAGI+49 MND+22 CHR+40\n飛命+33 魔命+52 回避+92 魔回避+89 魔防+6\nヘイスト+4% クイックドロー+20\nコンビネーション:命中+ 飛命+ 魔命+""}",36328
23660,256,262144,ＦＯバブーシュ+3,Foire Babouches +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36348.html' target='_blank'>ＦＯバブーシュ+3</a><br>防92 HP+74 STR+24 DEX+25 VIT+21<br>AGI+44 MND+22 CHR+39<br>命中+51 回避+99 魔回避+84 魔防+4 ヘイスト+4%<br>リペアー+3<br>オートマトン:魔命+50 魔攻+25 ヘイスト+5%<br>コンビネーション:命中+ 飛命+ 魔命+<br>か"", ""en""=>""<a href='http://wiki.ffo.jp/html/36348.html' target='_blank'>Foire Babouches +3</a><br>DEF:92 HP+74 STR+24<br>DEX+25 VIT+21 AGI+44<br>MND+22 CHR+39 Accuracy+51<br>Evasion+99 Magic Evasion+84<br>\""Magic Def. Bonus\""+4<br>Haste+4% \""Repair\""+3<br>Automaton: Magic Accuracy+50<br>\""Magic Atk. Bonus\""+25 Haste+5%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>PUP"", ""raw""=>""防92 HP+74 STR+24 DEX+25 VIT+21\nAGI+44 MND+22 CHR+39\n命中+51 回避+99 魔回避+84 魔防+4 ヘイスト+4%\nリペアー+3\nオートマトン:魔命+50 魔攻+25 ヘイスト+5%\nコンビネーション:命中+ 飛命+ 魔命+""}",36348
23662,256,524288,ＭＸトーシュー+3,Maxixi Toeshoes +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36368.html' target='_blank'>ＭＸトーシュー+3</a><br>防92 HP+59 STR+22 DEX+34 VIT+22<br>AGI+47 MND+22 CHR+40<br>命中+46 攻+30 回避+102 魔回避+89 魔防+6<br>ヘイスト+4% ワルツ回復量+14% ジグ効果時間+50%<br>コンビネーション:命中+ 飛命+ 魔命+<br>踊"", ""en""=>""<a href='http://wiki.ffo.jp/html/36368.html' target='_blank'>Maxixi Toeshoes +3</a><br>DEF:92 HP+59 STR+22 DEX+34<br>VIT+22 AGI+47 MND+22 CHR+40<br>Accuracy+46 Attack+30<br>Evasion+102 Magic Evasion+89<br>\""Magic Def. Bonus\""+6<br>Haste+4% \""Waltz\"" potency +14%<br>\""Jig\"" duration +50%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>DNC"", ""raw""=>""防92 HP+59 STR+22 DEX+34 VIT+22\nAGI+47 MND+22 CHR+40\n命中+46 攻+30 回避+102 魔回避+89 魔防+6\nヘイスト+4% ワルツ回復量+14% ジグ効果時間+50%\nコンビネーション:命中+ 飛命+ 魔命+""}",36368
23663,256,1048576,ＡＣローファー+3,Acad. Loafers +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36358.html' target='_blank'>ＡＣローファー+3</a><br>防83 HP+29 MP+31 STR+20 DEX+21<br>VIT+20 AGI+43 INT+32 MND+29 CHR+44<br>魔命+46 回避+75 魔回避+127 魔防+6 ヘイスト+3%<br>敵対心-8 グリモア中の詠唱時間-12%<br>グリモア中の魔命+20<br>コンビネーション:命中+ 飛命+ 魔命+<br>学"", ""en""=>""<a href='http://wiki.ffo.jp/html/36358.html' target='_blank'>Acad. Loafers +3</a><br>DEF:83 HP+29 MP+31 STR+20<br>DEX+21 VIT+20 AGI+43<br>INT+32 MND+29 CHR+44<br>Magic Accuracy+46<br>Evasion+75 Magic Evasion+127<br>\""Magic Def. Bonus\""+6<br>Haste+3% Enmity-8<br>Grimoire: Spellcasting time -12%<br>Grimoire: Magic Accuracy+20<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>SCH"", ""raw""=>""防83 HP+29 MP+31 STR+20 DEX+21\nVIT+20 AGI+43 INT+32 MND+29 CHR+44\n魔命+46 回避+75 魔回避+127 魔防+6 ヘイスト+3%\n敵対心-8 グリモア中の詠唱時間-12%\nグリモア中の魔命+20\nコンビネーション:命中+ 飛命+ 魔命+""}",36358
23664,256,2097152,ＧＯサンダル+3,Geo. Sandals +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36378.html' target='_blank'>ＧＯサンダル+3</a><br>防87 HP+29 MP+83 STR+20 DEX+21<br>VIT+20 AGI+43 INT+27 MND+29 CHR+44<br>魔命+46 回避+75 魔回避+127 魔防+6 ヘイスト+3%<br>移動速度+18%<br>コンビネーション:命中+ 飛命+ 魔命+<br>風"", ""en""=>""<a href='http://wiki.ffo.jp/html/36378.html' target='_blank'>Geo. Sandals +3</a><br>DEF:87 HP+29 MP+83 STR+20<br>DEX+21 VIT+20 AGI+43<br>INT+27 MND+29 CHR+44<br>Magic Accuracy+46<br>Evasion+75 Magic Evasion+127<br>\""Magic Def. Bonus\""+6<br>Haste+3% Movement speed +18%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>GEO"", ""raw""=>""防87 HP+29 MP+83 STR+20 DEX+21\nVIT+20 AGI+43 INT+27 MND+29 CHR+44\n魔命+46 回避+75 魔回避+127 魔防+6 ヘイスト+3%\n移動速度+18%\nコンビネーション:命中+ 飛命+ 魔命+""}",36378
23665,256,4194304,ＲＮブーツ+3,Runeist's Boots +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36388.html' target='_blank'>ＲＮブーツ+3</a><br>防95 HP+74 STR+22 DEX+34 VIT+22<br>AGI+47 MND+22 CHR+40<br>命中+46 回避+112 魔回避+99 魔防+6 ヘイスト+4%<br>フルーグ+4<br>コンビネーション:命中+ 飛命+ 魔命+<br>剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/36388.html' target='_blank'>Runeist's Boots +3</a><br>DEF:95 HP+74 STR+22<br>DEX+34 VIT+22 AGI+47<br>MND+22 CHR+40 Accuracy+46<br>Evasion+112 Magic Evasion+99<br>\""Magic Def. Bonus\""+6<br>Haste+4% \""Pflug\""+4<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>RUN"", ""raw""=>""防95 HP+74 STR+22 DEX+34 VIT+22\nAGI+47 MND+22 CHR+40\n命中+46 回避+112 魔回避+99 魔防+6 ヘイスト+4%\nフルーグ+4\nコンビネーション:命中+ 飛命+ 魔命+""}",36388
23666,256,2,ＡＧカリガ+3,Agoge Calligae +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36801.html' target='_blank'>ＡＧカリガ+3</a><br>防101 HP+35 STR+27 DEX+29 VIT+28<br>AGI+43 MND+21 CHR+38<br>命中+43 攻+61 魔命+36 回避+72 魔回避+100<br>魔防+5 ヘイスト+4% バーサク効果時間+30<br>戦"", ""en""=>""<a href='http://wiki.ffo.jp/html/36801.html' target='_blank'>Agoge Calligae +3</a><br>DEF:101 HP+35 STR+27 DEX+29<br>VIT+28 AGI+43 MND+21 CHR+38<br>Accuracy+43 Attack+61<br>Magic Accuracy+36<br>Evasion+72 Magic Evasion+100<br>\""Magic Def. Bonus\""+5 Haste+4%<br>\""Berserk\"" effect duration +30<br>WAR"", ""raw""=>""防101 HP+35 STR+27 DEX+29 VIT+28\nAGI+43 MND+21 CHR+38\n命中+43 攻+61 魔命+36 回避+72 魔回避+100\n魔防+5 ヘイスト+4% バーサク効果時間+30""}",36801
23667,256,4,ＨＥゲートル+3,Hes. Gaiters +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36807.html' target='_blank'>ＨＥゲートル+3</a><br>防81 HP+84 STR+28 DEX+29 VIT+21<br>AGI+44 MND+22 CHR+39<br>命中+36 攻+61 魔命+36 回避+89<br>魔回避+84 魔防+5 ヘイスト+4%<br>カウンター攻撃力+24<br>カウンタークリティカルヒット+15% かまえる+21<br>モ"", ""en""=>""<a href='http://wiki.ffo.jp/html/36807.html' target='_blank'>Hes. Gaiters +3</a><br>DEF:81 HP+84 STR+28 DEX+29<br>VIT+21 AGI+44 MND+22 CHR+39<br>Accuracy+36 Attack+61<br>Magic Accuracy+36<br>Evasion+89 Magic Evasion+84<br>\""Magic Def. Bonus\""+5 Haste+4%<br>\""Counter\"" attack +24<br>\""Counter\"" critical hit rate +15%<br>\""Counterstance\""+21<br>MNK"", ""raw""=>""防81 HP+84 STR+28 DEX+29 VIT+21\nAGI+44 MND+22 CHR+39\n命中+36 攻+61 魔命+36 回避+89\n魔回避+84 魔防+5 ヘイスト+4%\nカウンター攻撃力+24\nカウンタークリティカルヒット+15% かまえる+21""}",36807
23668,256,8,ＰＩダックビル+3,Piety Duckbills +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36804.html' target='_blank'>ＰＩダックビル+3</a><br>防86 HP+58 MP+59 STR+20 DEX+21<br>VIT+20 AGI+43 INT+27 MND+29 CHR+44<br>命中+36 攻+61 魔命+36 回避+75 魔回避+127<br>魔防+7 強化魔法スキル+21 弱体魔法スキル+21<br>ヘイスト+3% 敵対心-7 ケアル回復量+14%<br>白"", ""en""=>""<a href='http://wiki.ffo.jp/html/36804.html' target='_blank'>Piety Duckbills +3</a><br>DEF:86 HP+58 MP+59 STR+20<br>DEX+21 VIT+20 AGI+43<br>INT+27 MND+29 CHR+44<br>Accuracy+36 Attack+61<br>Magic Accuracy+36<br>Evasion+75 Magic Evasion+127<br>\""Magic Def. Bonus\""+7<br>Enhancing magic skill +21<br>Enfeebling magic skill +21<br>Haste+3% Enmity-7<br>\""Cure\"" potency +14%<br>WHM"", ""raw""=>""防86 HP+58 MP+59 STR+20 DEX+21\nVIT+20 AGI+43 INT+27 MND+29 CHR+44\n命中+36 攻+61 魔命+36 回避+75 魔回避+127\n魔防+7 強化魔法スキル+21 弱体魔法スキル+21\nヘイスト+3% 敵対心-7 ケアル回復量+14%""}",36804
23669,256,16,ＡＲサボ+3,Arch. Sabots +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36810.html' target='_blank'>ＡＲサボ+3</a><br>防83 HP+33 MP+34 STR+20 DEX+21<br>VIT+20 AGI+43 INT+30 MND+29 CHR+44<br>命中+36 魔命+42 魔攻+54 回避+75 魔回避+127<br>魔防+7 精霊魔法スキル+17 ヘイスト+3%<br>敵対心-6 精霊魔法のステータスダウン効果+30<br>黒"", ""en""=>""<a href='http://wiki.ffo.jp/html/36810.html' target='_blank'>Arch. Sabots +3</a><br>DEF:83 HP+33 MP+34 STR+20<br>DEX+21 VIT+20 AGI+43<br>INT+30 MND+29 CHR+44<br>Accuracy+36 Magic Accuracy+42<br>Evasion+75 Magic Evasion+127<br>\""Magic Atk. Bonus\""+54<br>\""Magic Def. Bonus\""+7<br>Elemental magic skill +17<br>Haste+3% Enmity-6<br>Elemental magic status<br>ailment effects +30<br>BLM"", ""raw""=>""防83 HP+33 MP+34 STR+20 DEX+21\nVIT+20 AGI+43 INT+30 MND+29 CHR+44\n命中+36 魔命+42 魔攻+54 回避+75 魔回避+127\n魔防+7 精霊魔法スキル+17 ヘイスト+3%\n敵対心-6 精霊魔法のステータスダウン効果+30""}",36810
23670,256,32,ＶＩブーツ+3,Vitiation Boots +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36809.html' target='_blank'>ＶＩブーツ+3</a><br>防87 HP+33 MP+65 STR+18 DEX+19<br>VIT+18 AGI+41 INT+30 MND+32 CHR+42<br>命中+36 魔命+43 魔攻+55 回避+75 魔回避+127<br>魔防+7 弱体魔法スキル+16 ヘイスト+3%<br>弱体魔法効果+10<br>赤"", ""en""=>""<a href='http://wiki.ffo.jp/html/36809.html' target='_blank'>Vitiation Boots +3</a><br>DEF:87 HP+33 MP+65 STR+18<br>DEX+19 VIT+18 AGI+41<br>INT+30 MND+32 CHR+42<br>Accuracy+36 Magic Accuracy+43<br>Evasion+75 Magic Evasion+127<br>\""Magic Atk. Bonus\""+55<br>\""Magic Def. Bonus\""+7<br>Enfeebling magic skill +16<br>Enfeebling magic effect +10<br>Haste+3%<br>RDM"", ""raw""=>""防87 HP+33 MP+65 STR+18 DEX+19\nVIT+18 AGI+41 INT+30 MND+32 CHR+42\n命中+36 魔命+43 魔攻+55 回避+75 魔回避+127\n魔防+7 弱体魔法スキル+16 ヘイスト+3%\n弱体魔法効果+10""}",36809
23671,256,64,ＰＤプーレーヌ+3,Plun. Poulaines +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36813.html' target='_blank'>ＰＤプーレーヌ+3</a><br>防92 HP+33 STR+22 DEX+37 VIT+22<br>AGI+47 MND+22 CHR+43<br>命中+36 攻+61 魔命+36 回避+92 魔回避+89<br>魔防+7 ヘイスト+4% トリプルアタック+5%<br>トリプルアタックダメージ+11<br>シ"", ""en""=>""<a href='http://wiki.ffo.jp/html/36813.html' target='_blank'>Plun. Poulaines +3</a><br>DEF:92 HP+33 STR+22 DEX+37<br>VIT+22 AGI+47 MND+22 CHR+43<br>Accuracy+36 Attack+61<br>Magic Accuracy+36<br>Evasion+92 Magic Evasion+89<br>\""Magic Def. Bonus\""+7 Haste+4%<br>\""Triple Attack\""+5%<br>\""Triple Attack\"" damage +11<br>THF"", ""raw""=>""防92 HP+33 STR+22 DEX+37 VIT+22\nAGI+47 MND+22 CHR+43\n命中+36 攻+61 魔命+36 回避+92 魔回避+89\n魔防+7 ヘイスト+4% トリプルアタック+5%\nトリプルアタックダメージ+11""}",36813
23672,256,128,ＣＢレギンス+3,Cab. Leggings +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36814.html' target='_blank'>ＣＢレギンス+3</a><br>防109 HP+63 MP+45 STR+26 DEX+22<br>VIT+27 AGI+39 MND+20 CHR+36<br>命中+36 攻+61 魔命+36 回避+69 魔回避+84<br>魔防+4 ヘイスト+3% 敵対心+8 センチネル+25<br>被魔法ダメージ-7%<br>ナ"", ""en""=>""<a href='http://wiki.ffo.jp/html/36814.html' target='_blank'>Cab. Leggings +3</a><br>DEF:109 HP+63 MP+45<br>STR+26 DEX+22 VIT+27<br>AGI+39 MND+20 CHR+36<br>Accuracy+36 Attack+61<br>Magic Accuracy+36<br>Evasion+69 Magic Evasion+84<br>\""Magic Def. Bonus\""+4<br>Haste+3% Enmity+8<br>\""Sentinel\""+25<br>Magic damage taken -7%<br>PLD"", ""raw""=>""防109 HP+63 MP+45 STR+26 DEX+22\nVIT+27 AGI+39 MND+20 CHR+36\n命中+36 攻+61 魔命+36 回避+69 魔回避+84\n魔防+4 ヘイスト+3% 敵対心+8 センチネル+25\n被魔法ダメージ-7%""}",36814
23673,256,256,ＦＬソルレット+3,Fall. Sollerets +3,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36820.html' target='_blank'>ＦＬソルレット+3</a><br>防108 HP+38 STR+31 DEX+27 VIT+27<br>AGI+39 MND+20 CHR+36<br>命中+36 攻+76 魔命+36 回避+69 魔回避+84<br>魔防+4 ヘイスト+3% ラストリゾート+1<br>暗"", ""en""=>""<a href='http://wiki.ffo.jp/html/36820.html' target='_blank'>Fall. Sollerets +3</a><br>DEF:108 HP+38 STR+31<br>DEX+27 VIT+27 AGI+39<br>MND+20 CHR+36<br>Accuracy+36 Attack+76<br>Magic Accuracy+36<br>Evasion+69 Magic Evasion+84<br>\""Magic Def. Bonus\""+4<br>Haste+3% \""Last Resort\""+1<br>DRK"", ""raw""=>""防108 HP+38 STR+31 DEX+27 VIT+27\nAGI+39 MND+20 CHR+36\n命中+36 攻+76 魔命+36 回避+69 魔回避+84\n魔防+4 ヘイスト+3% ラストリゾート+1""}",36820
